Id,IdEntidade,Idproduto,CodigoProdutoFornecedor,IdPosto
70A343E9-2A44-4DAC-8E25-AE8900BBE20B,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,818D4831-7A79-46B7-95FA-A70800EB1665,293,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CD5241FB-633A-4CFA-9492-AE8900BBE210,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,F616EC24-8043-4FFE-981B-A604008ECB04,294,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
1C9436AD-74AA-4416-B62E-AE8900BC1057,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,B6E8EE71-A370-482D-97BD-A6B900EDE76B,295,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
24E874BB-3F1F-408F-B6EE-AE8900BC105C,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,C520FE58-DB08-4AD7-8493-AAFF0100026F,296,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
53C2916C-FD09-4EC7-B606-AE8900BC1060,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,4185E391-3763-4D1D-8180-A67B010E40CA,300,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BDC6ABEF-7447-42C8-8FD3-AE8900BC22F1,92B483C8-6F87-4E18-9CBE-A6B90120772D,90E20BDA-905D-4D84-A9A7-A5CB0096A8AD,00175939,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
331F0013-A066-4476-B52F-AE8900BC2FFC,92B483C8-6F87-4E18-9CBE-A6B90120772D,90E20BDA-905D-4D84-A9A7-A5CB0096A8AD,00175944,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6E779B52-E4D4-46B7-9E09-AE8900DE9D01,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,80,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BC658CB3-CA50-42E8-8B88-AE8900DE9D07,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,81,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B55C8DC9-0DCC-4662-A1F4-AE8900DE9D0C,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,87,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BC437D22-3416-4786-907F-AE8900DE9D12,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,96,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B513C555-D6C1-4BB2-9F24-AE8900DE9D18,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,97,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
EDCCE88D-4A2E-4305-87A5-AE8900DE9D1F,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,205,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
98DFDD9F-A95E-41A9-971F-AE8900DE9D25,084F4FFE-5454-4D0B-B677-AE8900DE1CD2,7976455B-075C-4940-8059-AC5E00BED341,340,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7C2735F5-C8C2-4BED-B925-AE9200FEDF0C,92B483C8-6F87-4E18-9CBE-A6B90120772D,7CB646FD-50BD-48D8-9551-A95C00ABAE25,000779,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
E4D0DDAC-CE62-4A0C-86F6-AE9201004554,7F5242A3-43F2-466C-BDE6-A2ED009DB20E,97AC5843-F17D-461C-A4C4-AE9201002836,1283,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D3C258EB-D404-4D10-A3AE-AE9201005E3B,92B483C8-6F87-4E18-9CBE-A6B90120772D,CE457C84-111D-4033-80E4-A83800A7B5C7,000172,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BC920E74-D968-4EB6-9091-AE920105A051,B428EC4C-9D3D-4C41-8308-AE7700F7AA21,A5F1E263-A000-4FF8-BB25-A5910117AAFD,02,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0AE08914-C007-4AE5-AFBB-AE920105A055,B428EC4C-9D3D-4C41-8308-AE7700F7AA21,B3180E30-F783-40BB-AD0A-A5E300D74846,03,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D3B8E391-DB8A-446E-92B1-AE920105A05F,B428EC4C-9D3D-4C41-8308-AE7700F7AA21,B51C5D17-057F-41A9-A785-A5A60109575E,04,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
9B22417A-6866-42B5-B62F-AE920105A063,B428EC4C-9D3D-4C41-8308-AE7700F7AA21,EBF196CB-4B6C-438E-9B3D-AD0A01010344,05,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BCC65072-6256-40C6-B459-AE9300E31635,3A8D1F07-65F4-4349-A84C-A4D600D77734,ED2E04C3-36D5-47E4-B2F4-AE9300E2FB6E,289495,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
2B053905-EFA5-4F2A-9237-AE9300E63C75,77B33616-840B-4FCA-90B0-A5E300AFBF88,D16284B0-8697-401C-93F8-A60201280CA0,09370,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
681D0A5C-6E9D-4133-9648-AE9300E63C7B,77B33616-840B-4FCA-90B0-A5E300AFBF88,49BC772B-8802-4725-B1BA-ACB1010E64E1,09233,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6EA9A0CB-7A68-49DA-984B-AE9300E63C81,77B33616-840B-4FCA-90B0-A5E300AFBF88,D1AF5688-F1DA-4684-8E4B-A70C00978F66,06916,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CD48A2D1-80C7-40B0-8766-AE9300E63C87,77B33616-840B-4FCA-90B0-A5E300AFBF88,D1AF5688-F1DA-4684-8E4B-A70C00978F66,07284,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DF61D433-DCF6-4135-A7C3-AE9300EC0615,6F581E88-C7D9-47BF-9C96-A48401094EDB,C1400656-847D-4A7F-958E-A66C0119D79F,6686,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
12A69B8F-603F-4F81-9A16-AE9300EE6BE0,333AA453-083D-4F4F-B1A8-AE4600F69753,25A784D5-877C-4BDC-BA46-AE3700AD6B17,077,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
1D7F48AA-412C-47BF-8561-AE9300EE6BF3,333AA453-083D-4F4F-B1A8-AE4600F69753,E32D7E45-B27A-4191-964A-AE3700B09159,00112445,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0E4298C4-12BD-4ED1-B81A-AE9300F5B1A3,077ADF27-CC4D-4742-A75D-6B4266B33971,2B480C90-35A4-4DC3-A366-AE9300F19753,220,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4F265E2A-F88D-435D-ABB4-AE9300F5B1A8,077ADF27-CC4D-4742-A75D-6B4266B33971,338EEDA2-09CE-4A06-9C96-AE9300F2019D,265,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DC2D658F-7A5C-430E-82AC-AE9300F5B1AD,077ADF27-CC4D-4742-A75D-6B4266B33971,53D25462-7B48-4D15-9DC8-AE9300F25C9A,264,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D73CED39-56E1-4035-B962-AE9300F5B1B6,077ADF27-CC4D-4742-A75D-6B4266B33971,22B11625-563B-4CA0-B0EF-AE9300F2AB0E,228,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
1A0B36DD-298E-47EE-BA6F-AE9300F5B1BB,077ADF27-CC4D-4742-A75D-6B4266B33971,9B094BBC-25C6-4D32-99CA-AE9300F306DA,224,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7B0D906F-968D-4F0F-97A5-AE9300F5B1C4,077ADF27-CC4D-4742-A75D-6B4266B33971,2BCA5FB1-6F95-4D61-97DD-AE9300F3560F,212,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
F61A216F-597B-4F67-95E3-AE9300F5B1C9,077ADF27-CC4D-4742-A75D-6B4266B33971,54EE5D45-D9D5-4FF6-8E76-AE9300F3C768,269,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
9C72A924-40D4-4B4A-A8B1-AE9300F5B1CD,077ADF27-CC4D-4742-A75D-6B4266B33971,AEC7E32B-088E-449B-A908-AE9300F432FC,201,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B3505714-8F27-4699-AA01-AE9300F5B1D2,077ADF27-CC4D-4742-A75D-6B4266B33971,11A64A57-662C-45CC-B946-AE9300F4EB93,5010,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0F64881D-D8E3-4E52-AA57-AE9300F7CBE3,D6FF1FB4-366D-464D-8637-A5D700BA67A7,785AD473-17A9-4876-BD43-A5D900ADB063,70,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A88DF2D3-46E6-4871-9A1C-AE9300F7CBED,D6FF1FB4-366D-464D-8637-A5D700BA67A7,785AD473-17A9-4876-BD43-A5D900ADB063,1198,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
72A28574-2B4E-45C4-9811-AE9300F7CBF2,D6FF1FB4-366D-464D-8637-A5D700BA67A7,785AD473-17A9-4876-BD43-A5D900ADB063,6205,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BB437F0B-CAF2-473A-98B9-AE9300F7CBF6,D6FF1FB4-366D-464D-8637-A5D700BA67A7,109C780B-EF11-4F1F-92FE-AC930107C32F,6729,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3DFC219E-4976-4FBF-A2C9-AE9300F7CBFB,D6FF1FB4-366D-464D-8637-A5D700BA67A7,784F96B7-9069-4811-8121-AC93010D4911,2725,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
C8C526E5-A20A-44EC-87E6-AE9300F7CC04,D6FF1FB4-366D-464D-8637-A5D700BA67A7,2F7900AD-AC90-4E36-BDCC-A594009610D2,2316,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
111FA1BC-05A9-4E39-A6EB-AE9300F7E203,D6FF1FB4-366D-464D-8637-A5D700BA67A7,622C5449-2515-4C9D-8B25-A5D900AC9927,2115,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D6BE9FBD-DFCE-4262-B1F6-AE9300F7E208,D6FF1FB4-366D-464D-8637-A5D700BA67A7,CAB2CE42-527A-42C4-BE52-A72A00F175D5,1397,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D6F8AC81-DD6B-4425-B141-AE9300F7E20C,D6FF1FB4-366D-464D-8637-A5D700BA67A7,597872A0-C3A8-4229-B43A-A5CA009EF44A,3351,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A1190786-DB9C-4F67-A4C9-AE9300F7E211,D6FF1FB4-366D-464D-8637-A5D700BA67A7,1F2D87EE-EA7F-44AC-B471-A5FF00C00FF2,6730,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
02498206-8F1E-4EF7-851B-AE9300F7E21A,D6FF1FB4-366D-464D-8637-A5D700BA67A7,6B0EB034-18F0-4DC6-B523-AB8200835AFB,4424,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6DA3C772-916A-49AD-A773-AE9300F7E21F,D6FF1FB4-366D-464D-8637-A5D700BA67A7,A19B24D2-B753-4DC3-91CB-A5D900AE11E3,2920,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
47BA743D-4C44-4693-B9F4-AE9300FE6DA3,51CA16CA-0385-475E-A649-A85F00BF1B6C,BBC5ED8A-7FD2-49A0-AAD7-A67300AA86BA,5517,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3F695883-FFEC-41BE-B8AD-AE9300FF30DE,E60B7283-5544-42B9-B937-AE9300FEFAC1,660FFF0C-06D7-4DC3-A902-A8CE008B5D1E,00042,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D38EE388-09E8-4174-AC7B-AE930102F05A,EE4BF2C4-0FEC-45C9-84D6-AE930100A311,35B44F5C-D9D2-4800-894D-AE93010240F1,S4NW12JA31A,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
336FE140-039F-4AD0-9270-AE930102F060,EE4BF2C4-0FEC-45C9-84D6-AE930100A311,DD1FEA2F-2451-4FCE-B03A-AE930102D017,S4UW12JA31A,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4CE9B64A-6B89-444A-A865-AE9A00EF768E,77B33616-840B-4FCA-90B0-A5E300AFBF88,028418E8-008A-49DA-84E7-A66D010F9DB8,07982,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0D78F688-8808-42AB-AF5E-AE9A00EF9738,9369D4B9-CC87-46B5-A2E5-AB3401335DE2,CF9C0E13-A979-4C91-8A65-AB3401340104,51515,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
1B037752-76E3-4CA0-BC51-AE9A00EFA9E5,7F5242A3-43F2-466C-BDE6-A2ED009DB20E,3354748F-8085-4179-B2A8-AB28008B091B,13309,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
97CFAD2E-CF89-40C2-B622-AE9A00EFC5BE,AC21A295-8952-45B3-AE4A-AC28012FA441,9822CE16-262F-4AC2-A9EA-AC2801343BF7,210-BBQG-HWWK,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
CC6D51D1-3003-4607-9D3B-AEA10102181B,EC0C1820-9778-4A86-B801-AE9B011CA2D4,91A2EBF2-1146-41B8-9D75-F4A3560262BB,OB10,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
991C1C70-41E2-473F-A55D-AEA1010284B8,BB9823C9-2046-40C2-AA33-AE3D008DCE18,20593EF4-EB4F-4909-BB7A-376017870A22,000000000001009299,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
030A3778-3059-4644-B8B1-AEA200B7D54E,3BD1A93E-FB06-4674-A5AB-A8CF008D57CD,511E4A5F-D220-41C3-BD11-A5BB00EC90DC,34769,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
2EABEA2C-D803-4E0B-8EE6-AEA200B7F968,AC21A295-8952-45B3-AE4A-AC28012FA441,7EF9D852-22FE-4D72-AB99-AB5D00C7234A,210-BENT,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D0481D9B-7533-4F6F-8E52-AEA200B9ED58,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,3EFB850B-00EB-4564-B179-A72400EA548A,45,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0D59D680-0B1F-4052-994E-AEA200B9ED62,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,3EFB850B-00EB-4564-B179-A72400EA548A,73,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5A679ECA-60F7-4ACE-BD67-AEA200B9ED6B,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,1E1EDBE5-4EE0-46AE-B73E-ACB101108208,76,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
8FB0F069-6F84-4F83-8F50-AEA200B9ED70,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,A829DB3F-06DB-4A63-9DBF-A67B01126C98,137,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
013CEFFC-134C-4B93-B4E2-AEA200B9ED74,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,818D4831-7A79-46B7-95FA-A70800EB1665,276,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7DC29209-CCAB-43CC-ADE7-AEA200B9EDAD,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,51262EE5-D374-434F-8C94-A6B900E19CFE,277,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
1D1174C8-3611-41A5-857F-AEA200B9EDB6,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,FB203EA2-8606-4CA6-B9C7-A81C012D5123,345,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B9B14286-B608-40ED-8673-AEA200B9EDBF,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,D1B252BF-37D3-43B5-B513-A70800EA5CB9,241,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
C060F59D-0DB5-489C-9FDE-AEA200B9EDC4,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,F2C4348C-5DDA-4609-AD2B-A6B900E93381,247,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
8A319BBC-9E9A-4962-B056-AEA200B9EDC9,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,F616EC24-8043-4FFE-981B-A604008ECB04,245,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
E1AF95DB-BBEC-4255-8B30-AEA200B9EDD2,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,49BC772B-8802-4725-B1BA-ACB1010E64E1,350,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
EC18C406-15B0-4659-A7E2-AEA200B9EDD7,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,9B74BFAF-7A59-44B5-BC3A-A67B010A8705,189,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
A31CEEF8-1C14-4CD1-A07E-AEA200B9EDDB,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,9B74BFAF-7A59-44B5-BC3A-A67B010A8705,75,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
54EEB4BA-1129-49EE-BF80-AEA200B9EDE5,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,CEF3A8B1-38C9-4D15-8254-A5E800922470,156,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
9045BF6E-1E60-447B-B035-AEA200B9EDE9,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,CEF3A8B1-38C9-4D15-8254-A5E800922470,331,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D12FB341-3CB3-4DAA-8400-AEA200B9EDEE,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,A8DADFD6-CDEF-4407-892A-A7FE00FDC79D,140,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7EAD6F9F-140C-499A-8263-AEA200B9EDF3,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,87F476C7-7508-4944-9D6D-AAC401150288,332,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3755F807-4D8A-41AF-88D5-AEA200B9EDFC,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,06A88C6A-B509-4ED0-A6FD-ACB1010FC03D,271,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
65367F78-70B6-4A78-9307-AEA200B9EE01,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,D16284B0-8697-401C-93F8-A60201280CA0,338,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
FCFF06D3-FF59-4F8B-8424-AEA200B9EE06,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,94EA375C-0E4D-41D6-9FAB-A67B010DD2C3,354,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
58278383-9E27-4F92-BCB1-AEA200B9EE0F,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,29FF7A41-BBC9-43D3-B9A0-A6AA00919D1C,86,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0747E54D-C3B0-4FA2-A502-AEA200B9EE14,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,94EA375C-0E4D-41D6-9FAB-A67B010DD2C3,335,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6E1538B0-99DA-43ED-8D98-AEA200B9EE18,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,0ECD5853-A377-430F-8E93-AC8301093C6C,352,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
44D35594-2A73-4882-A43B-AEA200B9EE1D,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,C599EC6B-0F80-410D-B2C0-A72400E9E056,315,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3CA75A60-03E9-409A-AF9A-AEA200B9EE26,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,C599EC6B-0F80-410D-B2C0-A72400E9E056,353,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
83E0DF23-E952-4A2E-99FC-AEA200B9EE2B,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,65DB061D-E430-4332-8E2A-A83100A50563,149,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
23FB4CE7-4C71-4FAE-84D9-AEA200B9EE30,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,72B60B91-8798-4A8A-9DC4-A70800EAA558,366,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D4EA9C63-0FD4-49DC-B406-AEA200B9EE34,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,A525E877-C6F8-4B31-97D4-ACE500E3483E,368,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
FA194930-4A68-4528-9117-AEA200B9EE3E,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,51262EE5-D374-434F-8C94-A6B900E19CFE,367,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
49354FB1-741A-4CF5-9B11-AEA200B9EE42,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,818D4831-7A79-46B7-95FA-A70800EB1665,369,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
648E780D-241E-4C1A-B7AA-AEA200B9EE47,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,CEF3A8B1-38C9-4D15-8254-A5E800922470,351,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
D5B4EC8D-A037-44CB-A45D-AEA200B9EE4C,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,5EF77091-1F56-47F4-8067-AB5E00E5ED9C,365,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
88DB0EA8-3F19-4D12-BE79-AEA200B9EE55,ABCF448A-69DD-47C5-BFF4-AE460106C7C1,F907100E-9ED2-4536-A97C-A6AA0093116E,299,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
837C477A-72A0-4AA1-B54B-AEA200BA2775,485D588F-E279-4BDD-86A1-A94900E52F86,180893D2-0347-47F0-BD40-A6D301167226,OPWS-102-V,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4526CA83-766D-4207-A09D-AEA200BA277E,485D588F-E279-4BDD-86A1-A94900E52F86,C51A982E-5464-43FC-BBA2-A6D301147FFA,OPWS-102-PR,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
70346199-DECA-4FD2-A5F6-AEA200BA2783,485D588F-E279-4BDD-86A1-A94900E52F86,C51A982E-5464-43FC-BBA2-A6D301147FFA,OPWS-102-AM,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
05969033-7AF0-4408-BA2C-AEA200BA278D,485D588F-E279-4BDD-86A1-A94900E52F86,C51A982E-5464-43FC-BBA2-A6D301147FFA,OPWS-102-VE,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
3BFE811B-18F2-4FC7-840E-AEA200EC7E37,FBC04921-FE93-4111-81B4-A7E200E3C6FD,5C6F5800-EA87-4547-A236-AD2600E9C5D8,544 EPSON,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0B2E2C77-296F-4702-BFE8-AEA200EDBAC7,693656CD-28C6-4778-8985-E5FB3CB2EF09,4427E239-8668-407A-850D-AEA200ED5806,0581,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
AB088353-72A0-4D8C-AC08-AEA200EDBAD0,693656CD-28C6-4778-8985-E5FB3CB2EF09,4427E239-8668-407A-850D-AEA200ED5806,2751,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
DFA67DC0-1806-4BDE-8610-AEA200EDBAD5,693656CD-28C6-4778-8985-E5FB3CB2EF09,4427E239-8668-407A-850D-AEA200ED5806,0527,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4FF61F62-CC68-433C-86C4-AEA200EDDD0C,92B483C8-6F87-4E18-9CBE-A6B90120772D,9D5B2E09-65DE-42B6-B496-AE91009B8339,008210,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4854EA84-6086-4DAB-8657-AEA600F82DBF,92B483C8-6F87-4E18-9CBE-A6B90120772D,9D5B2E09-65DE-42B6-B496-AE91009B8339,008211,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
4760BD96-A985-4743-A8AD-AEA600F82DC8,92B483C8-6F87-4E18-9CBE-A6B90120772D,18C1FA66-C68F-4305-B636-AE91009C574D,008212,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
23B1B8C4-98EB-4FE0-B31B-AEA600F82DCD,92B483C8-6F87-4E18-9CBE-A6B90120772D,9D5B2E09-65DE-42B6-B496-AE91009B8339,010458,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
6B52CA83-843F-4337-BCD8-AEA600F8479C,077ADF27-CC4D-4742-A75D-6B4266B33971,1C7E7E09-70DE-4E38-8188-A81500F64773,053,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
59346933-79BA-453A-8479-AEA600FD0D26,80A820EA-6556-436E-97AF-A824013BD4CE,7774EB7A-169F-410E-9487-A5BB011F80BB,0196,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
FBDF2774-9122-4113-99EC-AEA600FD0D2B,80A820EA-6556-436E-97AF-A824013BD4CE,08F9A8AC-462A-47D1-AAD3-A5BB00F04258,0240,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
93300395-0F95-4956-AD0B-AEA600FD0D36,80A820EA-6556-436E-97AF-A824013BD4CE,08492416-0159-4F24-B7B9-A5BB00F1220D,0376,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
310B705B-37B4-4CAD-8F4E-AEA600FD0D40,80A820EA-6556-436E-97AF-A824013BD4CE,CA49C12F-DF95-4A0B-B367-AB5200F18CA7,1067,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B1F2E7AF-759F-4A9E-A3B3-AEA600FD0D44,80A820EA-6556-436E-97AF-A824013BD4CE,2786834E-0F20-45DC-8F72-A5BB00EC21B7,0652,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
BF5AB368-206E-42AE-B78D-AEAF00EE1C35,29E65D18-E37C-4434-A663-AEAF00EC092A,280A3A60-6D50-4F08-96FC-AEAF00ED720C,001,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
7DCCAE2E-35D5-4B6F-9F4B-AEAF00EE1C3E,29E65D18-E37C-4434-A663-AEAF00EC092A,1C49F435-82FF-4D3E-913B-AEAF00EDC598,002,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
5CE73C1B-CD0D-4C49-90CE-AEAF00EE1C47,29E65D18-E37C-4434-A663-AEAF00EC092A,DD51E042-BEF9-4E34-9641-AEAF00EE033F,003,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
B15B3743-1BCB-4EEB-A9FB-AEBA00C47565,7F5242A3-43F2-466C-BDE6-A2ED009DB20E,66EDCB54-D402-49E3-B1E3-A6C70103ED40,1535,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
0E5E8EC0-0A0D-43B9-9F32-AEBA00C4C511,92B483C8-6F87-4E18-9CBE-A6B90120772D,0648D3B9-A757-4E18-A78B-A981011762CA,010576,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
59E36039-BCD1-4125-B7D9-AEBA00C4C51A,92B483C8-6F87-4E18-9CBE-A6B90120772D,0413B6C9-0451-4FCD-A4AF-A8C700F9C869,007095,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
054EAD79-000C-4DD9-84B1-AEBA00C4C51F,92B483C8-6F87-4E18-9CBE-A6B90120772D,516D21C0-D5DA-4004-AC78-AC3F0080DAEE,008313,A94EB478-1BCF-4A4E-9039-0748EC51BBE0,
